TITLE;PNA_120919_ThermDenat
DATA TYPE;
ORIGIN;JASCO
OWNER;IREBS
DATE;12/09/20
TIME;02:23:18
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
XUNITS;Temperature[C]
YUNITS;CD [mdeg]
Y2UNITS;HT [V]
Y3UNITS;ABSORBANCE
FIRSTX;   35,0000
LASTX;   95,0100
NPOINTS;     121
XYDATA
35,0000;-1,23954;439,256;2,50438
35,5000;-0,923196;439,089;2,50322
36,0000;-1,02591;438,965;2,50236
36,5000;0,101871;438,81;2,50128
37,0000;-0,731733;438,663;2,50025
37,5100;-0,801971;438,529;2,49932
38,0000;-0,858446;438,408;2,49848
38,4900;-0,417144;438,307;2,49778
39,0000;-1,25475;438,192;2,49697
39,5000;-0,929781;438,082;2,49621
39,9800;-0,76344;437,766;2,49392
40,5100;-0,963213;437,262;2,49019
41,0100;-0,719848;436,763;2,48649
41,5000;-0,99119;436,224;2,4825
42,0000;-1,38097;435,89;2,48001
42,5000;-0,786385;435,84;2,47964
43,0100;-1,025;435,906;2,48013
43,5000;-0,864514;435,991;2,48076
43,9900;-1,04493;436,135;2,48183
44,4900;-1,94369;436,329;2,48328
45,0000;-1,68877;436,467;2,4843
45,5000;-0,705421;436,901;2,48752
46,0000;-1,30803;436,996;2,48822
46,4900;-0,0320496;437,501;2,49196
47,0000;-1,48868;437,578;2,49253
47,5100;-1,45515;437,967;2,49541
48,0100;-1,12332;437,849;2,49453
48,4900;-0,915895;438,174;2,49685
49,0000;-0,388807;438,053;2,49601
49,5000;-0,759017;437,823;2,49434
50,0000;-1,19618;437,862;2,49463
50,5000;-0,984911;437,93;2,49513
51,0000;-1,17377;437,813;2,49427
51,5000;-0,671554;437,735;2,49369
51,9900;-1,63988;437,875;2,49472
52,5000;-0,848661;438,086;2,49624
53,0100;-1,4672;438,242;2,49732
53,5000;-0,720037;438,812;2,50129
54,0000;-0,950158;439,373;2,50519
54,5100;-1,24335;440,24;2,51122
55,0000;-1,10007;439,615;2,50688
55,5000;-0,490875;439,341;2,50497
56,0100;-0,59892;440,373;2,51215
56,5000;-1,3025;441,25;2,51823
57,0000;-0,478026;441,599;2,52065
57,4900;-0,945303;441,511;2,52005
57,9900;-1,43588;441,592;2,5206
58,5000;-0,583107;441,381;2,51915
59,0000;-0,648389;441,458;2,51968
59,5000;-0,60772;441,696;2,52133
60,0000;-0,644042;442,303;2,52554
60,5100;-1,3172;442,414;2,52631
61,0000;-1,01756;443,657;2,53491
61,5000;-0,671423;444,972;2,54401
61,9900;-1,21596;445,24;2,54586
62,5100;-1,61651;444,925;2,54368
63,0100;-1,62214;444,421;2,5402
63,5000;-1,2192;445,596;2,54833
64,0100;-0,380358;446,407;2,55392
64,5100;-0,820209;446,641;2,55554
64,9900;-1,15042;447,308;2,56014
65,5000;-1,52595;447,151;2,55905
65,9900;-0,897852;447,284;2,55997
66,5000;-0,715559;448,86;2,57083
67,0100;-1,64007;449,39;2,57448
67,4900;-0,869643;449,324;2,57402
67,9900;-0,775497;449,05;2,57214
68,5100;-1,13345;450,45;2,58176
68,9900;-0,548862;450,833;2,58439
69,4900;-1,48339;450,448;2,58174
70,0100;-1,98543;451,619;2,58978
70,4900;-0,368169;451,564;2,58941
70,9900;-0,528952;451,336;2,58784
71,5100;-1,07625;452,557;2,59622
71,9900;-0,824834;453,096;2,59991
72,5000;-0,916245;453,348;2,60164
73,0000;-1,32248;454,447;2,60916
73,5000;-1,28273;454,38;2,6087
74,0000;-0,358364;454,363;2,60858
74,4900;-1,14584;454,478;2,60936
75,0000;0,174438;454,691;2,61082
75,5000;-0,0646637;454,632;2,61042
76,0000;-1,30371;454,775;2,6114
76,4900;-0,708728;454,926;2,61243
77,0100;-1,88353;456,009;2,61983
77,5000;-0,801107;457,114;2,62736
77,9900;-1,53494;456,884;2,62579
78,4900;-0,780432;457,08;2,62714
79,0000;-0,714122;457,42;2,62945
79,5100;-1,09461;457,481;2,62987
80,0100;-0,380102;457,704;2,63139
80,4800;-0,675564;457,717;2,63147
81,0100;-0,87434;459,464;2,64337
81,5000;-1,12614;459,209;2,64163
81,9900;-0,75443;459,335;2,64249
82,4900;-1,37633;459,714;2,64507
83,0000;-0,920856;459,942;2,64662
83,4900;-0,39866;460,394;2,64968
83,9900;-0,576975;460,965;2,65357
84,4900;-0,392677;462,38;2,66316
85,0000;-0,716367;462,389;2,66322
85,5100;-0,860196;462,634;2,66489
86,0100;-1,37381;462,591;2,66459
86,5100;-0,930766;462,652;2,66501
87,0100;-0,824941;463,121;2,66818
87,5100;-1,27265;463,195;2,66869
88,0000;0,0362228;463,491;2,67069
88,4800;-0,601546;463,811;2,67285
89,0000;-1,57783;464,225;2,67566
89,5000;-1,01251;465,209;2,6823
89,9800;-1,05818;465,386;2,6835
90,5000;-1,0291;465,612;2,68503
91,0100;-0,242786;465,7;2,68562
91,4900;-0,493981;465,77;2,68609
91,9900;-1,36882;466,068;2,6881
92,5000;-0,29994;466,035;2,68788
93,0000;-1,29123;466,26;2,6894
93,5100;-1,31998;467,125;2,69524
94,0000;-0,10089;467,339;2,69667
94,5000;-0,91034;467,806;2,69982
95,0100;-0,874036;467,853;2,70014

##### Extended Information
[Comments]
Sample name;PNA_120919_ThermDenat
Comment;C1: buffer; C2: D2-T; C3: T; C4: D1; C5: D2; C6: tern
User;YN
Division;IREBS
Company;IREBS

[Detailed Information]
Creation date;20/09/2012 02:23

Data array type;Non-linear data array * 3
Horizontal axis;Temperature [C]
Vertical axis(1);CD [mdeg]
Vertical axis(2);HT [V]
Vertical axis(3);Abs
Start;35 C
End;95,01 C
Data points;121     

[Measurement Information]
Instrument Name;CD
Model Name;J-815
Serial No.;B039561168

Accessory;MPTC-490S/15
Accessory S/N;B002661326
  Cell;1
  Control Sonsor;Holder
  Monitor Sensor;Holder
  Start Mode;Keep target temperature +/-0.10 deg C while 5 seconds
  Cell Length;10 mm

Photometric Mode;CD, HT, Abs
Sensitivity;Standard
D.I.T.;4 sec
Bandwidth;2.00 nm
Monitor Wavelength;207 nm
Baseline Correction;None
Shutter Control;Auto
PMT Voltage;Auto
Solvent;P20/0/6.8
Concentration;2e-005 mol/L

