TITLE	PNA8xx2_T35aBfDenat_1mm_130711
DATA TYPE	
ORIGIN	JASCO
OWNER	IREBS
DATE	13/07/11
TIME	11:22:03
SPECTROMETER/DATA SYSTEM	
LOCALE	1036
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  400,0000
LASTX	  190,0000
NPOINTS	     211
FIRSTY	     1,80169
MAXY	     8,18200
MINY	   -21,34374
XYDATA
400,0000	1,80169	207,887	0,10229
399,0000	1,86107	207,498	0,0972546
398,0000	1,85606	207,324	0,0949881
397,0000	1,81697	207,364	0,095514
396,0000	1,75143	207,491	0,0971589
395,0000	1,74914	207,622	0,0988548
394,0000	1,79066	207,684	0,0996661
393,0000	1,82572	207,71	0,0999969
392,0000	1,81529	207,723	0,100172
391,0000	1,76511	207,733	0,100297
390,0000	1,74514	207,728	0,100226
389,0000	1,74679	207,669	0,099462
388,0000	1,75664	207,561	0,0980628
387,0000	1,7653	207,384	0,09577
386,0000	1,72791	207,152	0,092761
385,0000	1,7322	206,9	0,0894874
384,0000	1,7108	206,638	0,0860922
383,0000	1,69696	206,39	0,0828794
382,0000	1,70315	206,161	0,0799084
381,0000	1,71237	205,956	0,0772512
380,0000	1,70372	205,773	0,0748777
379,0000	1,69536	205,603	0,0726655
378,0000	1,72459	205,442	0,0705793
377,0000	1,74245	205,288	0,0685869
376,0000	1,74376	205,122	0,0664259
375,0000	1,6754	204,937	0,0640324
374,0000	1,60596	204,724	0,0612763
373,0000	1,58388	204,528	0,0587343
372,0000	1,5899	204,353	0,0564568
371,0000	1,57041	204,195	0,0544059
370,0000	1,55457	204,055	0,0525892
369,0000	1,56922	203,917	0,0507988
368,0000	1,56734	203,8	0,0492817
367,0000	1,57479	203,684	0,0477756
366,0000	1,52966	203,601	0,0467024
365,0000	1,48374	203,515	0,0455847
364,0000	1,46659	203,438	0,0445961
363,0000	1,47525	203,351	0,043458
362,0000	1,49208	203,255	0,0422182
361,0000	1,5033	203,17	0,0411134
360,0000	1,47538	203,083	0,0399858
359,0000	1,45096	202,989	0,0387642
358,0000	1,46305	202,913	0,0377863
357,0000	1,46152	202,838	0,0368105
356,0000	1,47309	202,794	0,0362375
355,0000	1,46326	202,747	0,0356294
354,0000	1,47699	202,708	0,0351264
353,0000	1,48507	202,663	0,0345342
352,0000	1,48201	202,607	0,0338131
351,0000	1,42389	202,553	0,0331116
350,0000	1,40383	202,503	0,0324703
349,0000	1,38994	202,44	0,0316464
348,0000	1,41613	202,374	0,0307954
347,0000	1,46376	202,271	0,02946
346,0000	1,51008	202,172	0,0281649
345,0000	1,55454	202,061	0,0267365
344,0000	1,53618	201,941	0,0251694
343,0000	1,49887	201,822	0,0236368
342,0000	1,43955	201,698	0,0220274
341,0000	1,41791	201,586	0,0205707
340,0000	1,39222	201,48	0,0191926
339,0000	1,40829	201,382	0,017929
338,0000	1,3571	201,294	0,0167885
337,0000	1,3294	201,221	0,0158323
336,0000	1,34803	201,148	0,0148836
335,0000	1,35571	201,092	0,0141658
334,0000	1,38489	201,038	0,013457
333,0000	1,37245	200,976	0,012659
332,0000	1,37868	200,924	0,0119846
331,0000	1,3829	200,87	0,011279
330,0000	1,39016	200,822	0,0106602
329,0000	1,36705	200,786	0,0101964
328,0000	1,38724	200,738	0,0095763
327,0000	1,37494	200,674	0,0087443
326,0000	1,37511	200,562	0,00729193
325,0000	1,3488	200,411	0,00533622
324,0000	1,30303	200,292	0,00378133
323,0000	1,27399	200,245	0,00318313
322,0000	1,29217	200,271	0,00351442
321,0000	1,2993	200,309	0,00400879
320,0000	1,33022	200,298	0,00387118
319,0000	1,33648	200,26	0,0033718
318,0000	1,34918	200,198	0,00257054
317,0000	1,34824	200,118	0,00153127
316,0000	1,34953	200,021	0,000269549
315,0000	1,34628	199,916	-0,00108598
314,0000	1,3297	199,839	-0,0020829
313,0000	1,3705	199,816	-0,00238425
312,0000	1,37708	199,85	-0,00194832
311,0000	1,38566	199,92	-0,00103822
310,0000	1,35132	199,982	-0,000231814
309,0000	1,33152	200,027	0,000353329
308,0000	1,32502	200,063	0,000816694
307,0000	1,29737	200,105	0,00135606
306,0000	1,26129	200,165	0,00213383
305,0000	1,20556	200,241	0,00313088
304,0000	1,18685	200,349	0,00453114
303,0000	1,13601	200,468	0,00607349
302,0000	1,1318	200,616	0,00798883
301,0000	1,06168	200,797	0,0103322
300,0000	1,02917	201,031	0,0133732
299,0000	0,950513	201,308	0,016969
298,0000	0,88556	201,647	0,0213676
297,0000	0,784259	202,051	0,0266043
296,0000	0,674081	202,535	0,0328818
295,0000	0,582042	203,09	0,0400759
294,0000	0,423559	203,689	0,0478444
293,0000	0,249851	204,279	0,0554935
292,0000	0,0936269	204,927	0,0639039
291,0000	-0,0296692	205,743	0,0744809
290,0000	-0,0550415	206,717	0,0871194
289,0000	-0,125249	207,783	0,100943
288,0000	-0,131408	208,817	0,114354
287,0000	-0,118371	209,831	0,127502
286,0000	-0,0711528	210,875	0,141055
285,0000	-0,0789001	211,961	0,155136
284,0000	-0,0760234	213,07	0,169516
283,0000	-0,0840902	214,206	0,18425
282,0000	-0,0208527	215,37	0,199352
281,0000	0,0238505	216,558	0,214756
280,0000	0,0409159	217,766	0,23042
279,0000	0,101203	218,998	0,246404
278,0000	0,274911	220,252	0,262667
277,0000	0,53264	221,518	0,279087
276,0000	0,830764	222,773	0,295366
275,0000	1,21217	224,019	0,311522
274,0000	1,6614	225,264	0,327673
273,0000	2,14512	226,514	0,343884
272,0000	2,63546	227,774	0,360234
271,0000	3,10295	229,048	0,376755
270,0000	3,53	230,331	0,39339
269,0000	3,90387	231,633	0,410283
268,0000	4,169	232,932	0,427129
267,0000	4,3888	234,231	0,443978
266,0000	4,56194	235,527	0,46078
265,0000	4,73118	236,795	0,477235
264,0000	4,72606	238,027	0,493211
263,0000	4,63173	239,25	0,50907
262,0000	4,38332	240,452	0,524661
261,0000	4,09362	241,646	0,540143
260,0000	3,66707	242,798	0,555087
259,0000	3,23063	243,862	0,568888
258,0000	2,7419	244,806	0,581133
257,0000	2,26301	245,622	0,591719
256,0000	1,75562	246,286	0,600327
255,0000	1,30578	246,8	0,606996
254,0000	0,909215	247,149	0,611521
253,0000	0,550849	247,345	0,614061
252,0000	0,235244	247,399	0,614767
251,0000	-0,0679311	247,336	0,613952
250,0000	-0,329165	247,136	0,611351
249,0000	-0,560172	246,804	0,607045
248,0000	-0,669065	246,377	0,601506
247,0000	-0,75204	245,871	0,594951
246,0000	-0,76361	245,3	0,587539
245,0000	-0,801714	244,657	0,579205
244,0000	-0,728069	243,955	0,570102
243,0000	-0,693423	243,232	0,560716
242,0000	-0,596568	242,536	0,551693
241,0000	-0,577841	241,877	0,543148
240,0000	-0,562208	241,278	0,535374
239,0000	-0,663851	240,751	0,528534
238,0000	-0,700696	240,318	0,522926
237,0000	-0,701388	240,006	0,518877
236,0000	-0,581831	239,812	0,516358
235,0000	-0,508472	239,732	0,515328
234,0000	-0,401184	239,765	0,515749
233,0000	-0,358545	239,899	0,517485
232,0000	-0,232371	240,134	0,520536
231,0000	-0,08396	240,452	0,524663
230,0000	0,0827993	240,934	0,530913
229,0000	0,272584	241,602	0,539575
228,0000	0,370652	242,49	0,551091
227,0000	0,563947	243,572	0,565129
226,0000	0,739116	244,839	0,581562
225,0000	1,00267	246,351	0,601169
224,0000	1,25531	248,137	0,62434
223,0000	1,44711	250,237	0,651573
222,0000	1,64543	252,693	0,683428
221,0000	1,72538	255,512	0,719985
220,0000	1,80527	258,693	0,761244
219,0000	1,73878	262,211	0,806872
218,0000	1,59511	266,063	0,856841
217,0000	1,29401	270,253	0,911185
