TITLE	PNA8xx2_T35aAftDenat_1mm_130711
DATA TYPE	
ORIGIN	JASCO
OWNER	IREBS
DATE	13/07/11
TIME	19:15:40
SPECTROMETER/DATA SYSTEM	
LOCALE	1036
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  400,0000
LASTX	  190,0000
NPOINTS	     211
FIRSTY	     1,79266
MAXY	    30,02405
MINY	   -10,67667
XYDATA
400,0000	1,79266	204,856	0,0629804
399,0000	1,78255	204,47	0,057971
398,0000	1,81348	204,305	0,0558355
397,0000	1,86047	204,352	0,0564498
396,0000	1,90277	204,487	0,0581993
395,0000	1,9236	204,625	0,0599855
394,0000	1,88916	204,696	0,0609052
393,0000	1,84808	204,728	0,0613233
392,0000	1,83445	204,733	0,0613893
391,0000	1,84294	204,738	0,0614579
390,0000	1,9103	204,725	0,0612783
389,0000	1,92237	204,663	0,0604843
388,0000	1,88967	204,547	0,0589727
387,0000	1,81826	204,375	0,0567399
386,0000	1,76801	204,161	0,0539737
385,0000	1,77217	203,926	0,050917
384,0000	1,79538	203,661	0,0474888
383,0000	1,82567	203,407	0,0441866
382,0000	1,83591	203,182	0,0412655
381,0000	1,82759	202,99	0,0387766
380,0000	1,81416	202,828	0,0366777
379,0000	1,8138	202,672	0,0346551
378,0000	1,84616	202,523	0,0327196
377,0000	1,82413	202,37	0,0307361
376,0000	1,85573	202,203	0,0285743
375,0000	1,83156	202,018	0,0261692
374,0000	1,82684	201,826	0,0236775
373,0000	1,79852	201,643	0,0213098
372,0000	1,80218	201,479	0,019184
371,0000	1,80854	201,324	0,0171716
370,0000	1,7864	201,183	0,0153404
369,0000	1,77275	201,057	0,0137096
368,0000	1,73635	200,948	0,0122926
367,0000	1,71902	200,843	0,010936
366,0000	1,7247	200,763	0,00989546
365,0000	1,76482	200,672	0,00872161
364,0000	1,79157	200,6	0,00778432
363,0000	1,81289	200,522	0,00676497
362,0000	1,75794	200,445	0,00577689
361,0000	1,75945	200,363	0,00471295
360,0000	1,75488	200,286	0,00371484
359,0000	1,79672	200,207	0,00267873
358,0000	1,79755	200,144	0,00187299
357,0000	1,75719	200,088	0,00113862
356,0000	1,75805	200,039	0,000505057
355,0000	1,80077	199,994	-7,49406E-005
354,0000	1,83763	199,952	-0,000628287
