TITLE	PNA8xx_AftDenatT35a_1mm_130627
DATA TYPE	
ORIGIN	JASCO
OWNER	IREBS
DATE	13/06/27
TIME	18:40:47
SPECTROMETER/DATA SYSTEM	
LOCALE	1036
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  400,0000
LASTX	  190,0000
NPOINTS	     211
FIRSTY	     1,47926
MAXY	     2,49376
MINY	    -2,14653
XYDATA
400,0000	1,47926	203,607	0,0467815
399,0000	1,47488	203,218	0,0417381
398,0000	1,45975	203,056	0,0396361
397,0000	1,40311	203,083	0,0399829
396,0000	1,39405	203,216	0,0417101
395,0000	1,38616	203,33	0,0431935
394,0000	1,42211	203,384	0,0438901
393,0000	1,45857	203,393	0,044012
392,0000	1,45665	203,385	0,0438999
391,0000	1,43935	203,366	0,043662
390,0000	1,40051	203,347	0,0434054
389,0000	1,38513	203,271	0,0424308
388,0000	1,40779	203,142	0,0407468
387,0000	1,40984	202,951	0,0382775
386,0000	1,38527	202,712	0,0351747
385,0000	1,37358	202,457	0,0318702
384,0000	1,36425	202,185	0,028344
383,0000	1,3458	201,929	0,0250212
382,0000	1,36582	201,702	0,02208
381,0000	1,35249	201,51	0,0195858
380,0000	1,39761	201,354	0,01756
379,0000	1,3998	201,195	0,0155037
378,0000	1,41479	201,027	0,0133155
377,0000	1,39962	200,843	0,0109351
376,0000	1,32707	200,645	0,00836617
375,0000	1,27266	200,431	0,00559073
374,0000	1,24786	200,224	0,00290474
373,0000	1,24979	200,025	0,000327205
372,0000	1,26056	199,846	-0,00199503
371,0000	1,23736	199,679	-0,00416936
370,0000	1,26864	199,533	-0,00606161
369,0000	1,28638	199,397	-0,00782575
368,0000	1,31138	199,28	-0,0093363
367,0000	1,2851	199,154	-0,0109711
366,0000	1,23023	199,048	-0,0123426
365,0000	1,18851	198,934	-0,0138236
364,0000	1,22605	198,853	-0,0148811
363,0000	1,27618	198,781	-0,0158168
362,0000	1,25629	198,693	-0,0169554
361,0000	1,23648	198,592	-0,0182578
360,0000	1,17869	198,491	-0,0195677
359,0000	1,17511	198,4	-0,0207556
358,0000	1,19641	198,342	-0,0215052
357,0000	1,20399	198,261	-0,0225536
356,0000	1,19466	198,193	-0,0234428
355,0000	1,18032	198,137	-0,0241649
354,0000	1,18087	198,095	-0,0247122
353,0000	1,20978	198,045	-0,0253537
352,0000	1,21552	197,99	-0,0260726
351,0000	1,18981	197,924	-0,0269318
350,0000	1,17474	197,85	-0,0278877
349,0000	1,18114	197,764	-0,0290016
348,0000	1,14171	197,664	-0,0303038
347,0000	1,14094	197,558	-0,0316737
346,0000	1,15295	197,455	-0,0330088
345,0000	1,20551	197,331	-0,0346199
344,0000	1,24562	197,201	-0,0363062
343,0000	1,23356	197,052	-0,03823
342,0000	1,20541	196,924	-0,0398902
341,0000	1,2043	196,807	-0,0414109
340,0000	1,2343	196,699	-0,0428094
339,0000	1,28449	196,592	-0,0442044
338,0000	1,26737	196,485	-0,0455918
337,0000	1,2331	196,387	-0,046859
336,0000	1,21095	196,299	-0,0480005
335,0000	1,2362	196,231	-0,0488862
334,0000	1,25416	196,174	-0,0496258
333,0000	1,26341	196,106	-0,050501
332,0000	1,27978	196,055	-0,051167
331,0000	1,25952	195,977	-0,0521811
330,0000	1,29044	195,921	-0,0529104
329,0000	1,25321	195,855	-0,0537609
328,0000	1,26849	195,782	-0,0547039
327,0000	1,2481	195,68	-0,0560331
326,0000	1,27682	195,544	-0,0577907
325,0000	1,28741	195,382	-0,0598959
324,0000	1,29449	195,256	-0,0615279
323,0000	1,32087	195,198	-0,0622832
322,0000	1,33254	195,197	-0,0622912
321,0000	1,32952	195,211	-0,0621144
320,0000	1,32513	195,175	-0,0625771
319,0000	1,33081	195,109	-0,06344
318,0000	1,32948	195,029	-0,0644679
317,0000	1,31599	194,925	-0,0658201
316,0000	1,31508	194,815	-0,067247
315,0000	1,30567	194,682	-0,0689771
314,0000	1,31643	194,586	-0,0702257
313,0000	1,35399	194,55	-0,0706857
312,0000	1,34147	194,553	-0,0706541
311,0000	1,38229	194,603	-0,0700022
310,0000	1,37208	194,619	-0,0697917
309,0000	1,39392	194,622	-0,0697523
308,0000	1,37904	194,618	-0,0698016
307,0000	1,39281	194,63	-0,0696482
306,0000	1,39705	194,645	-0,069454
305,0000	1,39595	194,67	-0,0691265
304,0000	1,37889	194,706	-0,0686691
303,0000	1,37161	194,76	-0,0679607
302,0000	1,40077	194,848	-0,0668172
301,0000	1,43551	194,955	-0,0654399
300,0000	1,44433	195,077	-0,0638522
299,0000	1,4038	195,221	-0,0619786
298,0000	1,40663	195,41	-0,0595283
297,0000	1,40439	195,643	-0,056506
296,0000	1,41953	195,909	-0,0530647
295,0000	1,44288	196,236	-0,0488209
294,0000	1,40695	196,561	-0,0446079
293,0000	1,39835	196,88	-0,040465
292,0000	1,38575	197,232	-0,0359037
291,0000	1,44175	197,724	-0,0295172
290,0000	1,47	198,358	-0,0213029
289,0000	1,46429	199,056	-0,0122458
288,0000	1,43304	199,712	-0,00373107
287,0000	1,42027	200,337	0,00437307
286,0000	1,42468	200,971	0,0125975
285,0000	1,39109	201,628	0,0211117
284,0000	1,37568	202,306	0,0299129
283,0000	1,35771	202,995	0,03885
282,0000	1,33354	203,699	0,0479807
281,0000	1,33029	204,415	0,0572652
280,0000	1,31992	205,139	0,0666484
